Store,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Weekly_Sales
40.0,0.0,58.28,3.809,136.3145,4.584,0.7938356164383562,890661.79
32.0,0.0,64.19,2.793,190.5713264,9.017,0.8157534246575342,1067432.1
18.0,0.0,33.59,3.827,137.4238966,8.075,0.17488584474885843,1047178.91
42.0,0.0,84.76,3.595,130.737871,7.17,0.2719178082191781,573084.71
18.0,0.0,68.23,3.784,136.2440968,8.89,0.191324200913242,540922.94
5.0,0.0,82.28,2.582,212.0769346,6.496,0.7965753424657535,282558.65
22.0,0.0,51.04,2.895,135.8721667,8.348,0.3963470319634703,969594.47
24.0,0.0,72.29,3.722,138.1629,8.983,0.5602739726027397,1434709.63
5.0,0.0,68.11,2.72,212.3691867,6.768,0.8744292237442923,280681.2
27.0,0.0,66.1,4.203,142.6798167,8.239,0.8075342465753425,1557485.75
35.0,0.0,31.34,3.141,136.597273,8.763,1.0657534246575342,1779236.54
3.0,0.0,75.79,3.907,219.127216,7.574,0.4714611872146119,364603.13
19.0,0.0,71.85,4.026,138.3771935,8.193,0.7515981735159817,1542719.87
33.0,0.0,93.66,3.084,126.1266,9.849,0.5684931506849316,259419.91
5.0,0.0,71.37,3.907,216.3023847,6.489,0.4714611872146119,299614.33
9.0,0.0,57.2,3.63,224.5894104,5.667,0.17488584474885843,619498.28
15.0,0.0,70.41,3.942,136.183129,7.806,0.7187214611872146,599488.98
34.0,0.0,72.44,3.61,130.8381613,9.285,0.7324200913242008,926250.21
23.0,0.0,43.6,3.501,136.4909333,4.42,0.19954337899543378,1552886.59
5.0,0.0,51.14,3.172,219.2917287,6.3,0.19954337899543378,376225.61
31.0,0.0,39.05,2.572,210.7526053,8.324,0.4221461187214612,1469252.05
45.0,1.0,27.73,2.773,181.982317,8.992,1.0054794520547945,656988.64
7.0,0.0,35.86,2.762,190.8623087,9.137,0.8744292237442923,463370.48
18.0,0.0,73.57,3.88,136.144129,8.89,1.021917808219178,928470.83
17.0,0.0,57.14,2.841,126.1119032,6.635,0.9331050228310502,845252.21
34.0,0.0,80.23,3.617,129.2015806,10.641,1.021917808219178,956251.18
16.0,0.0,37.75,2.766,189.575127,6.842,0.4155251141552511,383550.93
20.0,0.0,50.49,2.854,204.201755,8.187,0.32123287671232875,1894742.95
11.0,0.0,64.1,2.667,214.7027646,7.368,1.0082191780821919,1331883.16
16.0,0.0,65.16,3.532,193.3125484,6.338,0.6244292237442923,586841.77
35.0,0.0,70.31,2.755,136.557015,8.861,0.7406392694063927,917693.06
42.0,0.0,84.99,3.022,126.0892903,9.199,0.7406392694063927,465993.51
18.0,0.0,43.8,3.957,137.7970968,8.304,0.510958904109589,1200815.3
39.0,0.0,73.49,3.891,220.1204125,6.989,0.510958904109589,1764847.94
1.0,0.0,78.39,3.346,221.8030211,7.143,0.5602739726027397,1527845.81
13.0,0.0,68.28,3.623,129.6060667,6.877,0.8321917808219178,1835662.69
33.0,0.0,62.16,2.915,126.5262857,10.115,0.2187214611872146,296850.83
3.0,0.0,53.41,3.112,222.8258628,7.197,1.063013698630137,551221.21
29.0,0.0,45.35,3.47,136.5030667,9.357,0.7828767123287671,633240.53
19.0,1.0,72.2,4.076,138.4729355,8.193,0.6079908675799087,1497073.82
32.0,0.0,47.64,3.664,197.2295234,8.256,0.313013698630137,1146632.46
3.0,0.0,81.55,3.501,225.2518313,6.664,0.09977168949771689,432268.53
10.0,0.0,65.99,4.282,131.0375484,7.382,0.510958904109589,2163384.17
37.0,0.0,83.31,3.651,214.1713416,8.177,0.6436073059360731,505543.53
38.0,0.0,81.22,3.966,131.043,10.926,0.8267123287671233,398468.08
18.0,0.0,69.12,2.906,132.2939355,9.269,0.49337899543379,1256282.79
35.0,1.0,30.45,3.239,137.1378318,8.549,0.9221461187214611,859258.17
20.0,1.0,65.02,2.699,204.7266827,7.527,0.8579908675799087,2014954.79
8.0,0.0,72.96,3.899,219.4159857,6.297,0.4522831050228311,895763.41
14.0,0.0,75.22,3.506,191.0992462,8.567,0.5794520547945206,1591835.02
15.0,0.0,67.97,3.979,138.1101935,8.15,0.4851598173515982,693780.42
26.0,0.0,22.99,3.624,133.9587419,7.907,0.3184931506849315,866566.54
32.0,0.0,17.94,3.331,195.8742575,8.513,0.7828767123287671,1415746.91
16.0,0.0,65.66,2.731,190.3284922,6.868,0.7406392694063927,581010.52
18.0,0.0,37.62,3.633,137.0632581,8.075,0.2554794520547945,1049772.04
14.0,0.0,30.54,3.109,182.5519538,8.724,0.8662100456621005,2600519.26
25.0,0.0,71.81,2.779,204.8217044,7.527,0.7214611872146118,724499.81
5.0,0.0,50.33,3.112,219.9387246,6.3,1.063013698630137,458562.24
5.0,0.0,54.65,3.268,220.5694104,5.943,0.13812785388127852,287523.98
33.0,0.0,52.82,3.041,126.7313333,9.265,0.2828767123287671,209986.25
7.0,0.0,17.46,3.101,191.9647167,8.818,0.23515981735159816,546690.84
23.0,0.0,55.12,4.095,134.593,4.781,0.4522831050228311,1254914.87
2.0,0.0,59.33,3.297,217.6455387,7.441,0.9468036529680365,1920725.15
44.0,0.0,75.95,3.606,129.2015806,6.56,1.021917808219178,290399.66
34.0,0.0,78.85,3.329,130.7929,9.575,0.5602739726027397,1000285.1
21.0,0.0,74.24,2.826,210.2768443,8.2,0.47420091324200914,753361.72
39.0,0.0,65.28,3.488,213.1096787,8.395,0.2993150684931507,1348410.05
31.0,0.0,50.79,3.29,219.7188636,7.057,0.15730593607305937,1259941.48
14.0,0.0,31.27,2.745,182.0347816,8.992,0.2187214611872146,2204556.7
32.0,0.0,73.72,3.499,194.2500634,8.622,0.7187214611872146,1221318.17
35.0,0.0,78.26,2.783,136.4179827,8.861,0.6271689497716896,1124414.87
44.0,0.0,42.49,2.782,126.6066452,8.119,0.30205479452054795,269624.2
29.0,0.0,56.44,3.633,136.472,9.357,0.610730593607306,514993.0
33.0,0.0,59.46,3.336,127.4404839,8.951,0.1408675799086758,244856.44
32.0,0.0,75.64,3.485,194.3796374,8.622,0.7378995433789954,1183740.91
10.0,0.0,73.56,4.193,129.0444333,8.494,0.5136986301369864,1841369.99
33.0,0.0,65.99,4.273,130.8261935,7.603,0.29383561643835615,278067.73
44.0,0.0,31.53,2.666,126.4420645,8.119,0.4221461187214612,281090.95
41.0,0.0,62.67,2.759,190.6738241,7.508,0.11073059360730593,1109216.35
29.0,1.0,44.61,3.07,132.8369333,10.524,0.9878995433789954,975268.91
38.0,0.0,91.04,3.701,129.2015806,13.503,1.021917808219178,387844.05
33.0,1.0,96.22,3.771,129.3686129,8.442,0.7746575342465754,281842.28
19.0,0.0,21.02,3.4,133.1834194,7.771,0.3388127853881278,1370562.11
12.0,0.0,52.77,3.236,126.8794839,14.313,1.0465753424657533,1295605.35
23.0,0.0,56.82,2.849,131.9408065,5.435,0.760958904109589,1264434.7
34.0,0.0,74.64,3.683,129.0490323,10.581,0.26643835616438355,947229.24
6.0,0.0,76.49,2.624,213.1152886,6.973,0.8157534246575342,1275591.84
30.0,0.0,45.31,2.561,210.9759573,8.324,0.23789954337899544,472330.71
2.0,1.0,79.09,2.565,211.1532104,8.099,0.8579908675799087,1839128.83
43.0,0.0,66.91,2.78,202.4312238,9.593,0.4155251141552511,630740.11
29.0,0.0,65.14,2.718,132.7619333,10.409,0.8157534246575342,465338.41
43.0,0.0,77.93,2.603,203.5934286,10.21,0.11073059360730593,657108.77
10.0,0.0,78.62,3.933,129.0623548,8.494,0.4906392694063927,1743000.38
31.0,0.0,92.07,3.523,215.386897,7.852,0.7378995433789954,1417267.07
43.0,0.0,74.21,3.907,207.5200622,10.581,0.4714611872146119,648330.18
14.0,0.0,45.65,2.917,182.9463648,8.724,0.44680365296803654,2078417.47
45.0,0.0,55.21,3.951,190.9222115,8.567,0.3470319634703196,782300.68
21.0,0.0,89.65,2.692,211.2951413,8.099,0.702283105022831,793589.18
24.0,0.0,60.21,3.744,136.5150968,8.454,0.871689497716895,1333315.03
35.0,0.0,64.05,3.689,142.1158099,8.876,0.6831050228310502,873415.01
12.0,0.0,68.85,3.014,126.3815484,14.313,0.8936073059360731,857883.46
28.0,0.0,85.2,3.001,126.2346,14.313,0.11073059360730593,1203080.41
27.0,0.0,53.68,4.124,142.0177929,8.253,0.3470319634703196,1669388.45
3.0,0.0,60.71,3.669,224.5620291,6.833,0.7582191780821917,445162.05
11.0,0.0,73.4,3.814,225.1243526,6.664,0.4073059360730593,1236238.29
24.0,0.0,58.86,4.158,138.7395,8.953,0.8267123287671233,1259278.36
30.0,0.0,91.05,3.575,215.0134426,7.852,0.6244292237442923,420515.63
2.0,0.0,67.0,3.622,214.7252242,7.931,0.6776255707762556,1847552.61
33.0,0.0,95.89,3.743,129.2405806,8.442,0.7187214611872146,242771.37
15.0,0.0,30.26,3.874,137.2583103,7.943,0.21324200913242009,598502.83
16.0,0.0,31.73,3.479,195.7184713,6.232,0.9659817351598173,480353.64
28.0,0.0,89.9,3.705,129.1125,13.503,0.6858447488584475,1459655.85
25.0,0.0,50.64,3.862,214.0167132,6.961,0.29383561643835615,638204.27
30.0,0.0,83.51,2.668,211.1120018,8.2,0.9331050228310502,445530.16
24.0,0.0,55.75,4.192,134.5143667,8.212,0.5136986301369864,1339630.35
31.0,0.0,81.51,3.393,221.4009901,6.891,0.5410958904109588,1431003.43
20.0,0.0,39.79,3.739,213.4725116,6.961,0.23242009132420088,2045837.55
21.0,0.0,91.56,3.682,215.1363819,7.852,0.6627853881278539,751167.12
35.0,0.0,48.73,3.996,141.7712396,8.876,0.510958904109589,860293.46
39.0,0.0,67.77,3.065,212.2912786,8.395,0.23515981735159816,1240921.19
6.0,0.0,74.8,2.826,212.1275324,7.092,0.47420091324200914,1531938.44
6.0,0.0,65.42,3.906,217.3547569,6.855,0.5136986301369864,1504651.57
39.0,0.0,80.22,2.759,209.6660514,8.464,0.49337899543379,1365541.59
15.0,0.0,72.04,2.932,132.5983871,8.099,0.6655251141552512,619224.06
45.0,1.0,37.79,3.389,189.0620155,8.523,1.0821917808219177,869403.63
2.0,0.0,39.69,2.514,210.9451605,8.324,0.2187214611872146,2124451.54
10.0,0.0,89.88,3.041,126.0766452,9.199,0.7214611872146118,1983190.56
27.0,0.0,42.52,3.796,141.0161924,8.009,0.2554794520547945,1564246.02
29.0,0.0,71.3,3.82,136.183129,9.863,0.7187214611872146,498056.0
36.0,0.0,86.71,3.652,214.2972939,8.177,0.4385844748858448,381017.75
43.0,0.0,51.26,3.297,209.6632811,10.148,0.9468036529680365,615975.5
40.0,0.0,37.13,3.867,137.5843871,4.261,0.29383561643835615,891154.18
45.0,1.0,70.87,2.699,182.598178,8.743,0.8579908675799087,721460.22
28.0,0.0,76.2,3.12,126.1843871,14.099,0.47420091324200914,1217923.71
24.0,0.0,60.44,3.096,132.2230323,8.211,0.47420091324200914,1283482.85
31.0,0.0,50.43,2.708,211.265543,8.163,0.2828767123287671,1338716.37
37.0,0.0,77.53,2.854,209.118536,8.464,0.45502283105022834,505196.08
19.0,0.0,66.66,3.997,138.2814516,8.193,0.7324200913242008,1544653.37
28.0,0.0,81.39,2.941,126.1360645,14.099,0.34977168949771686,1543678.02
38.0,0.0,64.47,4.003,128.8238065,13.736,0.6776255707762556,392152.3
35.0,0.0,49.6,3.862,141.55478,8.744,0.29383561643835615,793045.82
18.0,0.0,28.49,3.437,133.6141429,9.131,0.3415525114155251,1063310.62
32.0,0.0,70.12,3.558,198.0984199,7.872,0.7324200913242008,1272809.11
20.0,0.0,41.14,3.848,213.8711137,6.961,0.7582191780821917,2139265.4
32.0,0.0,71.14,3.741,197.6551863,8.09,0.6831050228310502,1246322.44
34.0,0.0,41.93,2.86,126.7934,10.21,0.8662100456621005,1086661.02
43.0,0.0,71.25,3.594,214.7212488,8.839,0.8853881278538813,623919.23
28.0,0.0,48.45,3.53,128.13,14.021,0.23515981735159816,1311796.91
6.0,0.0,44.98,3.01,213.7143412,6.858,0.16004566210045662,1287034.7
8.0,0.0,37.91,2.561,214.6940735,6.299,0.23789954337899544,847592.11
21.0,0.0,87.01,2.653,210.9950134,8.2,0.5684931506849316,769848.75
8.0,0.0,84.47,3.286,225.3982943,5.679,0.5794520547945206,878298.22
44.0,0.0,68.55,3.749,130.9776667,5.407,0.7883561643835616,347726.67
29.0,0.0,55.28,4.0,138.8336129,9.151,0.8853881278538813,516909.24
22.0,0.0,47.76,3.919,138.2475036,8.252,0.39360730593607307,1152781.9
39.0,0.0,78.5,2.624,210.3664469,8.36,0.8157534246575342,1199449.54
25.0,0.0,22.94,3.141,204.6376731,7.484,1.0657534246575342,1295391.19
18.0,0.0,59.1,3.746,138.1174194,8.304,0.6831050228310502,1110479.94
11.0,0.0,86.14,3.699,218.6449369,7.574,0.26643835616438355,1343637.0
37.0,0.0,45.66,2.514,210.0451024,8.554,0.2187214611872146,510382.5
1.0,0.0,76.08,3.666,222.9816579,6.908,0.8267123287671233,1437059.26
12.0,0.0,81.06,3.043,126.114,14.099,0.5493150684931507,956211.2
25.0,0.0,50.82,3.583,210.1170595,7.082,0.610730593607306,671522.87
13.0,0.0,43.85,3.683,128.9998667,7.193,0.41278538812785387,1895583.12
16.0,0.0,70.41,3.735,197.7389345,6.169,0.5602739726027397,581745.72
42.0,0.0,73.56,4.193,129.0444333,8.494,0.5136986301369864,612337.35
45.0,0.0,48.79,2.844,182.0779857,8.992,0.30205479452054795,773819.49
9.0,1.0,43.41,3.129,223.2496766,6.054,1.0821917808219177,549788.36
3.0,1.0,47.93,2.548,214.5747916,7.368,1.0054794520547945,420728.96
21.0,0.0,44.04,3.01,211.8552668,8.028,0.16004566210045662,649878.29
15.0,0.0,73.2,2.924,132.5825806,8.099,0.6463470319634703,598553.43
36.0,0.0,85.49,2.573,210.2614925,8.36,0.5219178082191781,467442.94
14.0,1.0,70.87,2.699,182.598178,8.743,0.8579908675799087,2191767.76
43.0,0.0,62.52,2.689,203.8713871,10.21,0.44680365296803654,605960.2
35.0,0.0,30.83,3.109,136.5255714,8.763,0.8662100456621005,1108580.19
14.0,0.0,30.51,3.14,182.517732,8.724,1.0465753424657533,2762861.41
27.0,0.0,34.42,3.351,136.7332569,7.827,0.5860730593607306,1568159.48
26.0,0.0,62.08,3.874,138.2814516,7.405,0.7324200913242008,1022704.2
13.0,0.0,65.17,3.808,131.0983226,5.965,0.4659817351598174,2131900.55
37.0,0.0,84.43,3.637,213.7481256,8.3,0.5465753424657535,525132.36
6.0,0.0,68.91,2.78,211.8942725,7.092,0.4155251141552511,1498080.16
10.0,0.0,50.53,3.489,129.8980645,7.874,1.0438356164383562,2555031.18
26.0,0.0,19.63,3.263,133.3701429,7.907,0.21598173515981733,981978.02
5.0,0.0,61.5,3.524,215.4024406,6.489,0.09429223744292237,314316.55
4.0,0.0,50.93,3.461,128.3995,6.51,0.9248858447488584,2039818.41
14.0,0.0,71.36,2.755,182.6104063,8.743,0.7406392694063927,2020332.07
18.0,0.0,50.26,2.885,131.9809,9.269,0.37716894977168947,1135577.62
23.0,1.0,66.04,3.809,136.2745806,4.584,0.7746575342465754,1423289.9
25.0,0.0,24.16,2.745,204.4321004,8.187,0.2187214611872146,676260.67
44.0,0.0,55.1,3.797,131.1083333,5.217,1.0273972602739727,337796.13
34.0,0.0,80.84,2.668,126.1119032,9.593,0.9331050228310502,954681.56
17.0,0.0,26.58,2.846,126.9835806,6.885,1.0657534246575342,1309226.79
33.0,0.0,81.16,3.827,129.6938,8.01,0.610730593607306,262159.13
5.0,0.0,48.89,2.625,211.9071653,6.566,0.4248858447488585,288855.71
37.0,0.0,72.54,3.891,220.1953389,6.989,0.3689497716894977,506973.17
28.0,1.0,51.3,3.381,127.859129,14.021,0.9221461187214611,1397301.38
30.0,0.0,59.52,3.288,213.4775305,8.028,0.3415525114155251,443334.71
21.0,0.0,70.28,2.603,211.3298742,8.163,0.11073059360730593,677158.39
3.0,0.0,71.64,2.725,215.17839,7.564,0.8936073059360731,348895.98
43.0,0.0,64.7,3.891,212.8887535,9.575,0.510958904109589,658468.27
33.0,0.0,82.32,3.933,129.0623548,8.687,0.4906392694063927,239431.85
2.0,0.0,85.69,3.524,214.8368678,7.852,0.10251141552511416,1866243.0
39.0,0.0,72.05,3.617,221.8533396,6.228,0.4440639269406393,1574408.67
3.0,0.0,75.81,2.826,213.9116886,7.343,0.47420091324200914,343763.17
26.0,0.0,67.01,3.772,138.1437742,7.405,0.8552511415525115,1121476.51
15.0,0.0,54.23,4.055,138.0882667,8.15,0.9303652968036529,579539.95
8.0,1.0,33.34,2.548,214.6214189,6.299,1.0054794520547945,994801.4
2.0,0.0,69.42,3.473,214.2521573,8.028,0.3184931506849315,1766162.05
21.0,0.0,69.03,3.891,221.1484028,6.891,0.3689497716894977,769319.04
23.0,0.0,61.37,3.988,138.5673,4.156,0.7883561643835616,1279041.64
19.0,0.0,31.34,3.351,132.8823226,7.771,0.5860730593607306,1224175.99
37.0,0.0,73.7,3.63,220.4252149,6.989,0.4659817351598174,534847.96
21.0,0.0,34.14,2.983,211.1176713,8.028,0.12168949771689497,650789.13
19.0,0.0,50.76,4.124,138.0332,8.15,0.3470319634703196,1405007.44
38.0,0.0,93.66,3.798,129.3259355,13.503,0.191324200913242,416953.51
37.0,0.0,59.15,3.459,212.8611313,8.395,0.9248858447488584,505610.4
22.0,0.0,39.83,3.413,140.528765,7.706,1.063013698630137,1863195.68
17.0,0.0,58.43,3.821,131.0103333,5.936,0.8075342465753425,938303.28
13.0,0.0,20.6,2.903,127.3009355,7.47,0.12168949771689497,1682316.31
33.0,0.0,72.44,3.109,126.5621,9.849,0.37716894977168947,307779.64
18.0,0.0,71.76,2.796,132.6616129,9.342,0.7214611872146118,1141860.67
12.0,0.0,50.11,2.925,126.6042857,13.975,1.0082191780821919,985594.23
29.0,0.0,65.64,2.906,132.2939355,10.16,0.49337899543379,577627.66
34.0,0.0,58.47,3.61,131.1499677,8.839,0.8853881278538813,963516.28
26.0,0.0,57.69,3.988,138.5673,7.405,0.7883561643835616,986131.94
14.0,0.0,79.97,3.523,191.1685192,8.684,0.6189497716894977,1544422.35
30.0,0.0,75.04,3.899,215.6124735,7.931,0.4522831050228311,424614.59
34.0,1.0,28.66,3.033,127.859129,10.398,0.9221461187214611,1015654.6
40.0,0.0,55.34,2.716,132.7670667,5.326,0.7965753424657535,855046.95
31.0,0.0,85.55,3.571,221.6751459,6.565,0.7132420091324201,1410181.7
7.0,0.0,37.49,3.548,195.1789994,8.513,0.8908675799086758,558691.43
15.0,0.0,63.9,3.989,135.0837333,7.658,0.5465753424657535,639928.85
33.0,0.0,96.44,3.793,129.1125,8.442,0.6858447488584475,262717.71
20.0,0.0,78.27,3.523,214.728027,7.28,0.6189497716894977,2134680.12
35.0,0.0,30.35,3.533,140.8086118,8.744,0.13812785388127852,669850.04
6.0,0.0,65.21,2.633,213.2661373,7.007,0.6940639269406392,1360317.9
17.0,0.0,46.94,3.833,131.108,6.235,0.3689497716894977,877055.32
32.0,0.0,37.95,3.527,195.4847959,8.513,0.36347031963470317,1204628.28
45.0,0.0,78.22,3.842,186.3734038,8.625,0.4385844748858448,765996.92
33.0,0.0,92.44,4.144,130.8295333,7.396,0.5410958904109588,290444.31
18.0,0.0,41.12,3.634,133.8492258,9.131,0.2993150684931507,945889.59
13.0,0.0,40.65,2.681,126.5782857,8.316,0.4248858447488585,1939980.43
1.0,0.0,35.4,2.983,211.4574109,7.742,0.12168949771689497,1391013.96
34.0,1.0,78.26,3.709,130.9325484,9.285,0.6079908675799087,976415.56
37.0,0.0,50.87,2.561,210.0771885,8.554,0.23789954337899544,513615.82
31.0,0.0,73.08,2.854,209.9984585,8.2,0.45502283105022834,1287288.59
24.0,0.0,74.17,2.923,132.63,8.117,0.702283105022831,1384243.75
30.0,1.0,88.4,3.73,222.0747635,6.565,0.6079908675799087,433565.77
30.0,0.0,83.58,3.638,221.9415576,6.565,0.7515981735159817,439132.5
6.0,0.0,72.34,3.506,225.0686254,5.329,0.9045662100456622,1431426.34
14.0,0.0,54.28,2.899,181.6924769,8.899,0.37716894977168947,2121788.61
31.0,0.0,82.51,3.256,221.5616784,6.565,0.6189497716894977,1374301.34
42.0,0.0,67.64,3.772,128.7199355,8.494,0.09429223744292237,508432.17
31.0,0.0,48.72,3.172,218.3590319,7.441,0.19954337899543378,1388809.43
44.0,0.0,34.8,2.934,127.4404839,7.224,0.1408675799086758,276157.8
43.0,0.0,88.3,3.594,206.9424405,10.581,0.5657534246575342,604925.08
3.0,0.0,81.38,3.311,225.4438827,6.334,0.6381278538812786,432424.85
13.0,0.0,47.75,3.744,129.0444333,7.193,0.5136986301369864,1986380.4
9.0,0.0,89.15,3.637,218.5877333,6.38,0.5465753424657535,558671.14
28.0,0.0,67.38,3.105,126.3805667,14.099,0.4155251141552511,1186971.02
40.0,0.0,69.16,2.792,132.6141935,5.326,0.5219178082191781,1057295.87
8.0,0.0,57.93,2.716,215.2739,6.433,0.9127853881278539,830756.76
33.0,0.0,96.0,3.794,129.2015806,8.442,1.021917808219178,274721.85
32.0,0.0,59.74,3.804,197.5886046,8.09,0.4851598173515982,1232784.22
11.0,0.0,86.21,3.494,225.4735085,6.334,0.8552511415525115,1388973.65
18.0,0.0,60.88,4.046,137.9230667,8.304,0.3881278538812785,1025813.8
11.0,0.0,59.69,3.159,222.6426418,7.197,1.0438356164383562,1783910.06
44.0,0.0,45.12,2.841,126.4364194,7.61,0.9127853881278539,286497.49
6.0,0.0,48.33,3.261,221.4893412,6.132,0.11894977168949772,1344243.17
37.0,0.0,73.25,3.743,214.026217,8.3,0.3744292237442922,543775.87
39.0,0.0,73.79,3.274,216.0885258,7.716,0.871689497716895,1384721.84
45.0,0.0,51.83,4.044,190.7595962,8.567,0.3689497716894977,781970.6
3.0,0.0,52.2,2.869,214.704919,7.564,1.0465753424657533,498159.39
13.0,0.0,66.84,2.875,126.1454667,7.951,0.7965753424657535,1790279.74
36.0,0.0,56.28,3.254,218.5823389,7.244,0.11894977168949772,325976.34
21.0,1.0,88.4,3.73,222.0747635,6.565,0.6079908675799087,642827.29
29.0,1.0,68.6,2.717,132.7564516,10.409,0.8579908675799087,491290.37
33.0,0.0,91.11,3.935,129.0432,8.687,0.5465753424657535,238172.66
6.0,0.0,65.43,3.601,225.0054733,5.329,1.0273972602739727,1459396.84
14.0,0.0,34.89,2.754,182.0774691,8.992,0.23789954337899544,2095591.63
43.0,0.0,88.48,2.653,203.2673857,9.593,0.5684931506849316,625196.14
29.0,0.0,71.93,3.884,138.3771935,9.419,0.7515981735159817,545844.91
26.0,0.0,27.32,2.753,131.686,8.488,0.23789954337899544,855385.01
1.0,0.0,69.31,3.285,217.0453684,7.866,0.610730593607306,1630989.95
12.0,0.0,82.97,4.125,131.0103333,10.926,0.8075342465753425,922735.37
24.0,0.0,70.4,3.667,138.1962667,8.983,0.5794520547945206,1428869.9
11.0,0.0,56.89,3.172,222.1589519,7.197,0.19954337899543378,1399322.44
13.0,0.0,77.3,3.563,129.1125,6.877,0.6858447488584475,2021699.38
42.0,0.0,70.5,4.301,131.1930968,6.943,0.9045662100456622,514756.08
10.0,0.0,71.06,3.127,126.2898,9.524,0.5970319634703196,1921432.16
18.0,0.0,74.04,2.81,132.4976,9.269,0.5684931506849316,1220983.17
30.0,0.0,52.21,3.268,219.6258417,7.057,0.13812785388127852,438760.62
15.0,0.0,51.04,4.124,138.0332,8.15,0.3470319634703196,577868.38
44.0,0.0,24.76,3.186,129.9845484,6.078,1.063013698630137,376233.89
27.0,0.0,68.9,2.972,136.2874263,8.058,0.9331050228310502,1873812.93
36.0,0.0,70.06,3.888,220.3014485,6.989,0.4073059360730593,308389.82
8.0,0.0,46.51,2.732,214.3703567,6.299,0.32123287671232875,772539.12
5.0,0.0,69.17,3.594,224.0192873,5.422,0.8853881278538813,313358.15
15.0,0.0,55.75,4.071,138.7281613,7.992,0.9045662100456622,558473.6
3.0,0.0,82.36,2.582,214.8322484,7.346,0.7965753424657535,363064.64
18.0,0.0,58.82,3.988,134.4357333,8.975,0.41278538812785387,974114.39
34.0,0.0,37.28,2.59,126.5522857,9.521,0.23789954337899544,905756.13
18.0,0.0,50.3,2.895,132.0226667,9.269,0.3963470319634703,1132433.55
10.0,0.0,58.22,2.915,126.5262857,9.765,0.2187214611872146,2113432.58
31.0,0.0,83.03,2.582,211.1806415,8.099,0.7965753424657535,1294105.01
25.0,0.0,65.06,2.713,204.8182126,7.527,0.8157534246575342,607819.33
44.0,0.0,54.12,2.845,126.3266774,7.61,0.8744292237442923,268708.43
7.0,0.0,51.49,3.927,197.664546,8.09,0.4073059360730593,467827.75
8.0,0.0,58.92,3.906,219.2435524,6.297,0.5136986301369864,941457.34
18.0,1.0,32.83,3.655,137.1666774,8.075,0.8388127853881279,1161615.51
38.0,0.0,82.45,3.028,126.1454667,14.18,0.7965753424657535,336253.19
43.0,0.0,65.88,2.716,203.8242258,10.21,0.9127853881278539,610076.32
37.0,0.0,82.96,3.699,214.0162805,8.3,0.26643835616438355,500381.23
43.0,0.0,80.89,3.786,207.3119816,10.581,0.4906392694063927,578209.63
33.0,0.0,81.74,3.842,129.7821613,8.01,0.8908675799086758,233543.08
29.0,0.0,40.58,3.633,137.0632581,8.988,0.2554794520547945,493159.35
30.0,0.0,75.68,3.467,216.0282356,7.852,0.813013698630137,391837.56
42.0,0.0,82.27,3.877,129.6060667,8.257,0.8321917808219178,510243.79
12.0,0.0,89.85,3.842,129.0894,13.503,0.10251141552511416,961993.34
5.0,0.0,77.38,3.899,216.5343611,6.489,0.4522831050228311,290930.01
18.0,0.0,35.42,2.753,131.686,9.202,0.23789954337899544,1068157.45
35.0,0.0,61.02,2.921,136.7375484,8.763,0.9127853881278539,857797.33
26.0,0.0,50.66,4.018,138.7395,7.405,0.8267123287671233,964726.37
30.0,0.0,42.72,3.016,211.4864691,8.028,0.1408675799086758,439132.62
41.0,0.0,76.54,3.693,197.785577,6.547,0.5794520547945206,1355600.01
34.0,0.0,52.43,2.699,126.4912903,10.21,0.44680365296803654,972292.31
8.0,0.0,73.77,3.62,225.7418442,5.401,0.7324200913242008,936373.65
13.0,0.0,41.48,2.819,126.6050645,8.316,0.32123287671232875,1882095.98
28.0,0.0,54.2,3.813,129.8268333,12.89,0.9659817351598173,1255081.22
2.0,1.0,33.19,3.022,212.5928624,8.028,0.9221461187214611,2168041.61
13.0,0.0,35.21,2.842,126.8794839,7.795,1.0465753424657533,2771646.81
5.0,0.0,88.64,3.575,215.9250696,6.529,0.6244292237442923,283248.62
34.0,0.0,65.41,3.62,131.0756667,8.839,0.4440639269406393,968896.68
1.0,0.0,52.33,2.886,211.4051222,7.838,1.0657534246575342,2387950.2
35.0,0.0,41.3,3.513,140.7048214,8.744,0.11894977168949772,625135.11
11.0,0.0,66.17,3.308,221.6432852,7.197,0.9659817351598173,1315091.63
1.0,0.0,57.25,3.555,220.636902,7.348,0.23242009132420088,1539387.83
44.0,0.0,43.85,3.683,128.9998667,6.906,0.41278538812785387,281247.97
6.0,0.0,49.63,2.625,212.8745193,7.259,0.4248858447488585,1601348.82
41.0,0.0,38.16,3.461,192.2691707,6.934,0.09429223744292237,1179125.48
33.0,0.0,49.26,3.348,127.7195806,8.951,0.3388127853881278,234218.03
26.0,1.0,28.11,3.07,132.8369333,8.149,0.9878995433789954,1286833.62
20.0,0.0,45.68,4.044,214.3127027,7.139,0.3689497716894977,2045396.06
12.0,0.0,68.66,4.449,131.1499677,10.199,0.8853881278538813,960945.43
44.0,0.0,64.8,3.842,131.1266667,5.621,0.4073059360730593,330338.36
20.0,0.0,51.5,2.764,204.951982,7.484,0.6940639269406392,2060389.27
5.0,0.0,70.56,3.891,222.0971111,5.801,0.3689497716894977,351832.03
